post_title,post_date,product_name,sale_price,regular_price,instant_savings,approx_regular_price,source_url,scraped_at
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1398162 DOVE MEN ANTI-PERSPIRANT 5 X 76G ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-23) $14.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1398164 DOVE ADVANCED CARE ANTIPERSPIRANT 4x74 g ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-23) $14.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1711050 DOVE DEEP MOISTURE BODYWASH 2 X 1.04L ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-23) $14.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1950745 OLD SPICE KRAKENGARD BODY WASH 2 X 987ML ($4.50 INSTANT SAVINGS EXPIRES ON 2025-11-23) $11.99,$4.50,,4.50,9.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1950435 AUSTRALIAN BOTANICAL BAR SOAP 8 X 193G ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $17.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1896415 VAGISIL PH BALANCED WASH 3 X 360ML ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $11.49,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1951562 NUTRIUS BRAZILIAN BODY SCRUB 2 X 170G ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $16.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1793854 BATISTE DRY SHAMPOO 2 X 300ML ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $13.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1426812 CREST COMPLETE + SCOPE ACTIVE FOAM TOOTHPASTE 5 x 170ml ($3.50 INSTANT SAVINGS EXPIRES ON 2025-11-09) $12.49,$3.50,,3.50,7.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,943404 MARC ANTHONY SH & CD 2 X 1L $12.97,$12.97,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1903578 NO YELLOW SHAMPOO & CONDITIONER 2 X 1L $16.97,$16.97,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1915998 AMERICAN CREW 3-IN-1 SHAMPOO 1L $19.97,$19.97,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1517853 CREST 3D WHITESTRIPS VIVID WHITE + 1 HR EXP 1 x 20 + 1 x 20 STRIPS ($15.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $44.99,$15.00,,15.00,30.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,295371 LISTERINE MOUTHWASH TOTAL CARE ZERO 2 X 1.5L ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $11.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,2312452 HEAD & SHOULDERS SHAMPOO CLASSIC CLEAN 2 X 950 ML ($5.50 INSTANT SAVINGS EXPIRES ON 2025-11-02) $17.49,$5.50,,5.50,11.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,9833691 CHILDREN'S ADVIL ORAL SUSPENSION IBUPROFEN 260+100ML ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $13.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,8314330 TYLENOL ACETAMINOPHEN 500MG ES 390 CAPLETS ($5.50 INSTANT SAVINGS EXPIRES ON 2025-11-09) $21.49,$5.50,,5.50,11.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1955509 VICKS DAYQUIL/NYQUIL KIDS DAY AND NIGHT 3 X 236ML ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $15.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,401500 BAYER COATED LOW DOSE ASA 365 81MG TABLETS ($6.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $19.99,$6.00,,6.00,12.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,214143 BAYER ALEVE 220 MG 250 CAPLETS ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $19.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,2838260 ADVIL CHEWABLE TABLET GRAPE FLAVOUR 100 MG 2 X 40'S CHEWABLE TABS ($4.50 INSTANT SAVINGS EXPIRES ON 2025-11-09) $16.99,$4.50,,4.50,9.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,3244285 BIOBAIA PROBIOTIC BABY DROPS 2 X 8ML ($10.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $39.99,$10.00,,10.00,20.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,597726 YOUTHEORY COLLAGEN 390 TABLETS ($6.00 INSTANT SAVINGS EXPIRES ON 2025-11-23) $20.99,$6.00,,6.00,12.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1400785 WEBBER NATURALS COLLAGEN30 WITH BIOTIN & CERAMIDES 200 TABLET ($6.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $23.99,$6.00,,6.00,12.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,2145670 WEBBER NATURALS SUPER PROSTATE ADVANCED FORMULA 180 SOFTGELS ($6.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $23.99,$6.00,,6.00,12.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,3423704 JAMIESON VITAMIN B12 1200 MCG 225 TABLETS ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-23) $18.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1370950 JAMIESON PROBIOTIC GUMMY WITH IMMUNE SUPPORT $29.99,$29.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1469833 SYSTANE COMPLETE LUBRICANT EYE DROPS 3 X 10 ML ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $17.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,502146 NATURE'S WAY LIQUID GLUCOSAMINE 1 L ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-23) $16.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,7281220 CALTRATE PLUS CALCIUM SUPPLEMENT 176 TABLETS ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $16.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,3941402 JAMIESON VITAMIN D3 2500IU 450 TABLETS ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-23) $9.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,676780 BAUSCH & LOMB RENU FRESH 2 X 480ML + 60ML ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $13.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,6554000 WEBBER NATURALS SUPER SLEEP 90 TABLETS ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $13.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,534656 GLAXAL BASE CREAM 450g + 50 g ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-16) $12.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1350842 VOLTAREN EMUGEL ES 2 X 100 G ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $19.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,4435100 VASELINE PETROLEUM JELLY 3 X 375G ($2.50 INSTANT SAVINGS EXPIRES ON 2025-11-09) $8.99,$2.50,,2.50,5.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,2552657 NICORETTE MINI LOZENGES 2MG 240 LOZENGES ($15.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $57.99,$15.00,,15.00,30.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1855131 NICORETTE 4MG EXTREME CHILL GUM 315 PIECES ($17.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $62.99,$17.00,,17.00,34.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1855211 NICORETTE 2MG EXTREME CHILL GUM 315 PIECES ($17.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $62.99,$17.00,,17.00,34.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,5066111 DUREX SENSI-THIN CONDOMS BOX OF 60 ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $15.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,4577970 ADVIL EXTRA STRENGTH 400MG 2 X 75 LIQUI-GELS ($6.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $22.99,$6.00,,6.00,12.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,2334496 GAVISCON EXTRA STRENGTH 150 TABLETS ($6.00 INSTANT SAVINGS EXPIRES ON 2025-11-23) $20.99,$6.00,,6.00,12.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1939106 POISE ULTRA THIN PADS PACK OF 144 $36.99,$36.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1908617 KOIA KIDS PROTEIN SHAKE 18 X 237 ML $39.99,$39.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,3340923 SIMPLY PROTEIN PROTEIN BARS 18 X 40G ($5.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $17.99,$5.00,,5.00,10.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1804477 ROBERT IRVINE'S PROTEIN WAFER BAR 18 X 45G ($6.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $23.99,$6.00,,6.00,12.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1965451 CLIFS MINIS ENERGY BAR 30 X 28G ($4.50 INSTANT SAVINGS EXPIRES ON 2025-11-23) $18.49,$4.50,,4.50,9.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1868765 ALANI NU PROTEIN SHAKE 18 X 355ML ($9.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $25.99,$9.00,,9.00,18.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1944361 SIMPLY PROTEIN RICH CHOCOLATE SHAKE 18 X 330 ML $39.99,$39.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1942867 PREMIER NUTRITION PROTEIN SHAKE 18 X 325ML $44.99,$44.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,239248 MARS VARIETY PACK 18 PACK ($2.50 INSTANT SAVINGS EXPIRES ON 2025-11-07) $12.99,$2.50,,2.50,5.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1834314 BASSE DILL PICKLE CASHEWS 908G $17.99,$17.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1362394 LAMONTAGNE CHOCOLATE PISTACHIOS 500 g ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-09) $12.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1572717 BLUE DIAMOND SPICY DILL ALMONDS 1.1 kg $9.97,$9.97,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,919922 BROOKSIDE ACAI DARK CHOCOLATE 850 g ($2.50 INSTANT SAVINGS EXPIRES ON 2025-11-09) $9.49,$2.50,,2.50,5.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1944580 HEALTHY CRUNCH TRAIL MIX 737G $8.97,$8.97,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1565592 ROAR PLUS ELECTROLYTE VARIETY PACK 30 COUNT $33.99,$33.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1937049 NUTTY AND FRUITY DUBAI CHOCOLATE BARS 454G $21.99,$21.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,2227573 WRIGLEY'S EXCEL GUM VARIETY 27 PACK ($4.00 INSTANT SAVINGS EXPIRES ON 2025-10-26) $15.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1950734 JUST THE FUN PART DUBAI STYLE CONES 454G $14.99,$14.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1848539 LOVE CORN SEAS SALT PACK 21 X 20G ($3.50 INSTANT SAVINGS EXPIRES ON 2025-11-09) $10.99,$3.50,,3.50,7.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1952870 LOACKER TORTINA MINI ORIGINAL 378G $16.99,$16.99,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,122140 SESAME SNAPS SESAME SNACKS 36 x 35 g ($3.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $9.99,$3.00,,3.00,6.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,2400772 SUNRYPE FRUIT SOURCE 30 X 37G ($4.50 INSTANT SAVINGS EXPIRES ON 2025-11-09) $17.49,$4.50,,4.50,9.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1942305 GUSHERS FRUIT FLAVOURED SNACKS 42 X 22G $8.97,$8.97,,,,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1800927 SKITTLES STARBURST HUBBA VARIETY 20 CT 1.1KG ($4.00 INSTANT SAVINGS EXPIRES ON 2025-11-02) $13.99,$4.00,,4.00,8.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
"Costco Flyer & Costco Sale Items for October 27 – November 2, 2025 for BC, AB, SK, MB",2025-10-28T00:07:57+00:00,1704012 WELCH'S FRUIT SNACKS 60 X 22 G $3.50. ($3.50 INSTANT SAVINGS EXPIRES ON 2025-11-02) $12.49,$3.50,,3.50,7.0,https://cocowest.ca/2025/10/costco-flyer-costco-sale-items-for-october-27-november-2-2025-for-bc-ab-sk-mb/,2025-10-30T11:50:22
